CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,AvgQuantityPerOrder,UniqueProducts,AvgUnitPrice,MaxSingleTransaction,MinSingleTransaction,StdOrderValue,TotalTransactionLines,UniqueInvoiceDays,FirstPurchaseDays,PurchaseSpan,AvgDaysBetweenPurchases,RevenuePerProduct,OrderValueGrowth,PurchaseConsistency,Cluster,PC1,PC2,Persona
12407,50,5,1708.1200000000001,22.183376623376624,1416,18.38961038961039,57,3.2674025974025973,90.0,2.88,16.695276404955607,77,5,264,214,42.8,29.96701754385965,87.12,1.0,1,2.1069805750892043,0.05425622080761344,Loyal Regular Customers
12408,33,5,2888.55,27.51,1409,13.41904761904762,81,3.0228571428571427,122.39999999999999,2.88,24.172746971617563,105,4,260,227,45.4,35.66111111111111,119.52,0.8,1,2.817453785320272,0.1516378153801404,Loyal Regular Customers
12409,79,3,11072.67,101.58412844036697,5551,50.92660550458716,91,3.574495412844037,300.0,2.88,61.50616794139595,109,3,183,103,34.333333333333336,121.67769230769231,297.12,1.0,0,3.76274831377925,2.650655013144159,Champion Customers
12410,309,2,693.3299999999999,26.666538461538458,211,8.115384615384615,26,6.335384615384616,160.0,10.08,28.210280245656218,26,1,309,0,0.0,26.666538461538458,149.92,0.5,2,-0.4930985197921331,1.6172899088968724,At Risk / Lapsed Customers
12412,75,3,1226.88,20.112786885245903,829,13.59016393442623,43,2.7137704918032783,50.400000000000006,5.04,12.510621638051878,61,3,169,94,31.333333333333332,28.532093023255815,45.36000000000001,1.0,1,0.6892614240372172,-0.026471171442248097,Loyal Regular Customers
12413,67,3,758.1,19.95,286,7.526315789473684,29,4.798421052631579,54.0,7.800000000000001,10.267213627643855,38,3,337,270,90.0,26.141379310344828,46.2,1.0,1,0.4123044679406363,-0.0959380853217607,Loyal Regular Customers
12414,217,3,562.41,31.244999999999997,300,16.666666666666668,16,8.57,79.2,7.56,18.57288607241275,18,3,310,93,31.0,35.150625,71.64,1.0,1,0.08231364522879529,1.3523523825293058,Loyal Regular Customers
12415,24,21,124914.53,174.95032212885152,77374,108.36694677871148,444,2.9370868347338934,1718.4,0.42,181.1023956131187,714,16,338,313,14.904761904761905,281.33903153153153,1717.98,0.7619047619047619,0,9.264061486943655,3.0400376595686356,Champion Customers
12417,3,9,3649.1,19.005729166666665,1552,8.083333333333334,158,5.337916666666666,84.0,4.5600000000000005,11.076127647062123,192,9,358,354,39.333333333333336,23.095569620253166,79.44,1.0,1,3.4530500358325438,-1.2251394678052356,Loyal Regular Customers
12418,113,1,668.58,19.664117647058823,407,11.970588235294118,34,3.5644117647058824,68.0,5.04,16.13403350302239,34,1,113,0,0.0,19.664117647058823,62.96,1.0,2,-1.5051736283261412,0.6661996487903601,At Risk / Lapsed Customers
12420,64,1,600.39,20.70310344827586,345,11.89655172413793,29,4.707241379310345,39.8,10.08,9.201862041164851,29,1,64,0,0.0,20.70310344827586,29.72,1.0,2,-2.086467157624461,0.5670135424033894,At Risk / Lapsed Customers
12421,16,4,807.04,17.93422222222222,484,10.755555555555556,32,4.520222222222222,56.0,5.04,11.561200883065126,45,4,319,303,75.75,25.22,50.96,1.0,1,1.1167976148636798,-0.3012753989692631,Loyal Regular Customers
12422,96,3,803.5600000000001,20.604102564102565,370,9.487179487179487,39,3.26025641025641,120.0,8.5,17.520070403299535,39,3,325,229,76.33333333333333,20.604102564102565,111.5,1.0,1,0.9327433894758689,0.37884894783267314,Loyal Regular Customers
12423,1,8,1859.31,14.87448,1339,10.712,97,2.9135999999999997,45.0,4.68,7.838852929581782,125,8,354,352,44.0,19.168144329896908,40.32,1.0,1,2.666215564281534,-1.4782195714258246,Loyal Regular Customers
12424,163,2,1760.96,58.69866666666667,740,24.666666666666668,30,2.780666666666667,306.0,9.899999999999999,62.474226064024606,30,1,163,0,0.0,58.69866666666667,296.1,0.5,0,0.8797822107924144,3.1593687590456265,Champion Customers
12425,78,1,777.2,21.58888888888889,496,13.777777777777779,36,2.5644444444444443,70.80000000000001,8.5,14.685976941632408,36,1,78,0,0.0,21.58888888888889,62.30000000000001,1.0,2,-1.4078304487195263,0.897260800247214,At Risk / Lapsed Customers
12426,195,1,582.73,19.424333333333333,258,8.6,30,3.9363333333333332,72.0,2.5,11.490219434096032,30,1,195,0,0.0,19.424333333333333,69.5,1.0,2,-1.713653533301714,0.37351810411980096,At Risk / Lapsed Customers
12427,22,3,825.8,26.638709677419353,533,17.193548387096776,26,4.589032258064516,68.0,12.48,17.504324559364463,31,3,372,349,116.33333333333333,31.76153846153846,55.519999999999996,1.0,1,1.0734660222436616,0.7911983450763849,Loyal Regular Customers
12428,26,9,7956.46,27.062789115646257,3536,12.02721088435374,258,4.627414965986395,551.2,2.34,43.42766763742172,294,7,284,257,28.555555555555557,30.838992248062016,548.86,0.7777777777777778,0,5.086916091094694,0.17075105289835998,Champion Customers
12429,9,4,3750.4,38.66391752577319,1557,16.051546391752577,82,3.6307216494845362,183.60000000000002,4.68,35.84802256740429,97,4,366,356,89.0,45.73658536585366,178.92000000000002,1.0,0,3.312355655022866,0.8109147237405435,Champion Customers
12430,43,1,256.4,23.30909090909091,117,10.636363636363637,11,6.225454545454546,47.8,9.959999999999999,14.033241574593845,11,1,43,0,0.0,23.30909090909091,37.839999999999996,1.0,2,-2.7840271329349306,1.238173879502305,At Risk / Lapsed Customers
12431,36,15,6487.45,27.606170212765957,2906,12.36595744680851,163,3.785063829787234,601.44,5.04,50.33543798253851,235,14,374,338,22.533333333333335,39.800306748466255,596.4000000000001,0.9333333333333333,0,5.28475759835151,0.6522872739519059,Champion Customers
12432,43,5,5059.32,46.845555555555556,1801,16.675925925925927,107,10.550833333333333,700.0,4.68,75.6796474737069,108,3,172,129,25.8,47.28336448598131,695.32,0.6,0,4.084239917884868,1.8295025371104878,Champion Customers
12433,1,7,13375.87,31.847309523809525,11071,26.35952380952381,219,2.1927380952380955,203.52,2.88,27.0369316523465,420,6,373,372,53.142857142857146,61.077031963470326,200.64000000000001,0.8571428571428571,0,5.476927949717646,0.11858987939140204,Champion Customers
12434,85,2,806.14,16.122799999999998,394,7.88,46,3.6726,47.6,4.68,8.336415331029794,50,2,260,175,87.5,17.524782608695652,42.92,1.0,1,0.11184512433029449,-0.6707088482064057,Loyal Regular Customers
12435,80,2,7829.89,217.49694444444447,2055,57.083333333333336,31,5.479166666666667,428.40000000000003,39.0,118.22086735838245,36,2,268,188,94.0,252.57709677419356,389.40000000000003,1.0,0,3.282208914950043,5.007175890240809,Champion Customers
12436,100,1,509.01,31.813125,211,13.1875,16,5.2675,80.0,12.600000000000001,18.84557161731459,16,1,100,0,0.0,31.813125,67.4,1.0,2,-1.8915177327387251,1.8541972600867007,At Risk / Lapsed Customers
12437,2,18,4951.41,24.88145728643216,2922,14.683417085427136,118,4.0125628140703515,131.39999999999998,4.68,18.247716430729014,199,15,331,329,18.27777777777778,41.96110169491525,126.71999999999997,0.8333333333333334,0,4.758243287817346,-0.3304667857505412,Champion Customers
12438,14,2,2906.85,29.66173469387755,1180,12.040816326530612,84,3.894897959183673,320.0,2.88,40.54791789245686,98,2,140,125,62.5,34.605357142857144,317.12,1.0,0,2.5005672470991835,0.7961352653892058,Champion Customers
12441,367,1,173.55,15.77727272727273,121,11.0,11,3.700909090909091,23.25,10.5,4.004083143265363,11,1,367,0,0.0,15.77727272727273,12.75,1.0,2,-3.540683093781929,0.38150053463325534,At Risk / Lapsed Customers
12442,3,1,172.06,14.338333333333333,182,15.166666666666666,12,3.34,30.0,4.68,8.012192791822558,12,1,3,0,0.0,14.338333333333333,25.32,1.0,2,-3.161981659720681,0.22316116118507795,At Risk / Lapsed Customers
12444,21,5,5005.46,28.440113636363638,1153,6.551136363636363,138,6.3586931818181816,320.0,5.8,36.38456452930298,176,5,171,149,29.8,36.27144927536232,314.2,1.0,0,3.329729734369711,0.37817388417773734,Champion Customers
12445,22,1,133.4,33.35,62,15.5,4,7.9875,56.0,17.4,16.22621335986927,4,1,22,0,0.0,33.35,38.6,1.0,2,-3.342777725763651,2.362062668571247,At Risk / Lapsed Customers
12446,58,1,1002.3100000000001,17.584385964912283,351,6.157894736842105,57,4.352631578947368,38.25,5.04,6.119333243775087,57,1,58,0,0.0,17.584385964912283,33.21,1.0,2,-1.785467272762534,-0.45232499489276895,At Risk / Lapsed Customers
12447,243,1,476.49,18.326538461538462,190,7.3076923076923075,26,3.5742307692307693,45.0,6.8,7.176101973805942,26,1,243,0,0.0,18.326538461538462,38.2,1.0,2,-2.3098755711421326,0.27785859926921347,At Risk / Lapsed Customers
12448,44,1,449.45,20.429545454545455,243,11.045454545454545,22,5.951818181818182,84.0,4.5600000000000005,19.12305152907218,22,1,44,0,0.0,20.429545454545455,79.44,1.0,2,-1.8010526760684762,0.9349184216102465,At Risk / Lapsed Customers
12449,22,4,4067.29,21.294712041884818,1553,8.13089005235602,118,3.694712041884817,165.0,4.32,17.994325824835112,191,4,187,164,41.0,34.4685593220339,160.68,1.0,1,2.7664392356126064,-0.2209105342187596,Loyal Regular Customers
12450,156,2,197.88,24.735,128,16.0,7,1.6175,66.0,9.959999999999999,18.193495698031363,8,2,173,17,8.5,28.268571428571427,56.04,1.0,2,-1.5937933292216149,1.6386627152020723,At Risk / Lapsed Customers
12451,11,5,9035.52,25.524067796610172,6575,18.573446327683616,265,2.450084745762712,244.79999999999998,2.88,21.135579050968854,354,5,325,313,62.6,34.09630188679245,241.92,1.0,0,4.480241554432794,-0.1912317828268174,Champion Customers
12452,17,2,430.57,19.571363636363635,185,8.409090909090908,21,4.485,80.0,2.0,16.023037669155816,22,1,17,0,0.0,20.503333333333334,78.0,0.5,2,-1.2173545362475453,0.4226853938613419,At Risk / Lapsed Customers
12453,134,1,707.09,16.443953488372095,473,11.0,43,2.393255813953488,30.0,9.9,5.037722056802528,43,1,134,0,0.0,16.443953488372095,20.1,1.0,2,-2.101496476061995,-0.09847180761531754,At Risk / Lapsed Customers
12454,56,1,3528.34,235.22266666666667,1006,67.06666666666666,15,7.282,417.5,66.4,104.4952025875328,15,1,56,0,0.0,235.22266666666667,351.1,1.0,0,0.641623724822732,6.081606802384457,Champion Customers
12455,73,6,2466.86,27.409555555555556,2089,23.211111111111112,85,3.173333333333334,158.4,6.8,23.523037711380642,90,6,297,223,37.166666666666664,29.021882352941176,151.6,1.0,0,2.839787605080575,0.6658468854918711,Champion Customers
12456,44,3,3181.04,25.44832,1633,13.064,105,3.62456,280.0,4.5600000000000005,34.238720340309676,125,3,255,210,70.0,30.29561904761905,275.44,1.0,0,2.851372368138929,0.5850691996579948,Champion Customers
12457,66,7,2363.23,38.11661290322581,843,13.596774193548388,53,5.357096774193548,196.35,5.04,46.29048069629005,62,7,239,172,24.571428571428573,44.58924528301887,191.31,1.0,0,2.748593402889016,1.1846346284759575,Champion Customers
12458,71,2,947.4,24.931578947368422,506,13.31578947368421,35,4.326315789473685,80.0,9.899999999999999,18.02832329094384,38,2,285,213,106.5,27.068571428571428,70.1,1.0,1,0.6859927902076933,0.6530851845440828,Loyal Regular Customers
12461,94,2,826.88,23.62514285714286,287,8.2,35,4.258857142857143,200.0,4.5600000000000005,32.83688746905623,35,2,155,60,30.0,23.62514285714286,195.44,1.0,1,0.5723324822691547,0.8745581093671452,Loyal Regular Customers
12462,19,2,1189.59,19.186935483870965,536,8.64516129032258,51,4.689516129032258,168.0,9.899999999999999,21.327398878292733,62,2,303,284,142.0,23.325294117647058,158.1,1.0,1,1.5251775358322706,0.35400525031781,Loyal Regular Customers
12463,53,4,1344.78,16.202168674698793,776,9.349397590361447,65,3.0434939759036146,36.0,4.68,7.328468719731287,83,4,242,188,47.0,20.688923076923075,31.32,1.0,1,0.9555075784189254,-1.0012951072488556,Loyal Regular Customers
12464,10,8,1212.05,41.79482758620689,112,3.8620689655172415,6,11.832758620689654,119.6,15.0,26.566101335118468,29,7,309,299,37.375,202.00833333333333,104.6,0.875,0,1.8068852054934936,1.876903260586626,Champion Customers
12465,17,2,742.1899999999999,15.79127659574468,479,10.191489361702128,46,2.76,40.8,5.04,6.353031668294546,47,2,169,152,76.0,16.1345652173913,35.76,1.0,1,0.129194707788304,-0.8068840879286773,Loyal Regular Customers
12468,188,2,729.5400000000001,19.19842105263158,366,9.631578947368421,36,3.5149999999999997,70.80000000000001,5.04,11.894366717135766,38,2,316,128,64.0,20.265,65.76,1.0,1,0.10684495721505664,0.0291663167401464,Loyal Regular Customers
12471,2,30,19824.05,43.09576086956522,8212,17.85217391304348,150,4.300369565217392,876.0,5.04,76.19169714190105,460,20,365,362,12.066666666666666,132.16033333333334,870.96,0.6666666666666666,0,7.56285250515877,1.4042690908563729,Champion Customers
12472,32,7,6572.11,19.386755162241887,4148,12.23598820058997,219,2.397669616519174,126.0,2.88,15.530018825041692,339,7,369,336,48.0,30.009634703196344,123.12,1.0,1,3.8951021767633662,-0.8360198471234539,Loyal Regular Customers
12473,29,5,3938.5499999999997,23.443749999999998,2439,14.517857142857142,140,8.323928571428572,549.34,4.5600000000000005,53.242991326316854,168,4,192,162,32.4,28.132499999999997,544.7800000000001,0.8,0,3.926495420688909,0.7805695328240645,Champion Customers
12474,17,18,7375.79,17.395731132075472,4847,11.431603773584905,253,2.8656603773584903,72.0,2.2800000000000002,10.212934432582509,424,17,330,312,17.333333333333332,29.153320158102765,69.72,0.9444444444444444,1,4.49734966313468,-1.5878116295367055,Loyal Regular Customers
12475,54,1,723.38,20.093888888888888,535,14.86111111111111,36,2.941111111111111,54.0,4.0,10.979105942725358,36,1,54,0,0.0,20.093888888888888,50.0,1.0,2,-1.5552287632055424,0.44398740564022393,At Risk / Lapsed Customers
12476,16,11,6816.42,29.255021459227468,2408,10.334763948497853,177,4.831030042918456,198.0,3.95,26.005650763997817,233,10,361,345,31.363636363636363,38.51084745762712,194.05,0.9090909090909091,0,4.498419784368863,-0.15206876934947902,Champion Customers
12477,23,6,13219.74,44.065799999999996,3653,12.176666666666666,191,4.3832,390.0,5.04,48.76364839072834,300,6,302,278,46.333333333333336,69.21329842931937,384.96,1.0,0,4.784073332030587,0.9405828726568645,Champion Customers
12478,4,1,680.99,18.91638888888889,236,6.555555555555555,36,4.537777777777778,135.0,5.04,20.812875568850277,36,1,4,0,0.0,18.91638888888889,129.96,1.0,2,-1.390594649239702,0.5781110367265334,At Risk / Lapsed Customers
12479,11,1,527.2,17.006451612903227,385,12.419354838709678,31,2.6687096774193546,54.0,4.5600000000000005,9.067401152254927,31,1,11,0,0.0,17.006451612903227,49.44,1.0,2,-1.9299737656361668,0.2005618726582299,At Risk / Lapsed Customers
12480,28,4,3281.63,21.309285714285714,1707,11.084415584415584,129,3.1344155844155845,316.79999999999995,2.5,28.908123428200177,154,4,336,307,76.75,25.438992248062018,314.29999999999995,1.0,0,3.3478367930625854,0.014149077024423163,Champion Customers
12481,23,10,5596.32,25.789493087557602,3304,15.225806451612904,150,3.4149769585253456,144.0,4.5600000000000005,20.611551737305664,217,8,366,342,34.2,37.3088,139.44,0.8,0,4.225929718792957,-0.13689010943881408,Champion Customers
12483,17,8,2484.98,33.133066666666664,1110,14.8,46,5.198133333333334,200.0,6.959999999999999,31.407259488477756,75,8,339,322,40.25,54.02130434782609,193.04,1.0,0,3.2896548957024554,1.0523432367300232,Champion Customers
12484,33,6,4541.72,13.126358381502891,2191,6.332369942196531,256,3.126098265895954,196.0,0.83,17.15008436296153,346,6,336,303,50.5,17.74109375,195.17,1.0,1,3.6244576607079058,-1.5346342591231301,Loyal Regular Customers
12488,10,3,1298.66,23.612000000000002,529,9.618181818181819,46,3.7347272727272727,84.75,4.5600000000000005,16.826931830099472,55,3,76,65,21.666666666666668,28.231739130434786,80.19,1.0,1,0.9409544952125355,0.10615397179605211,Loyal Regular Customers
12489,336,1,334.93,22.328666666666667,105,7.0,15,5.908,36.0,9.899999999999999,8.673208227200645,15,1,336,0,0.0,22.328666666666667,26.1,1.0,2,-2.844026728401698,0.7575492017237153,At Risk / Lapsed Customers
12490,5,10,5417.93,22.114,3064,12.506122448979593,131,2.692857142857143,171.84,4.5600000000000005,17.133910877765565,245,10,330,324,32.4,41.35824427480916,167.28,1.0,0,4.287239214338096,-0.30887461439892727,Champion Customers
